0.000000000000000000e+00,2.902494331065759697e-03,2.568707482993197178e-01,5.108390022675737274e-01,7.648072562358276816e-01,1.018775510204081636e+00,1.272743764172335590e+00,1.526712018140589544e+00,1.780680272108843498e+00,2.034648526077097674e+00,2.288616780045351629e+00,2.542585034013605583e+00,2.796553287981859537e+00,3.050521541950113491e+00,3.304489795918367445e+00,3.558458049886621399e+00,3.812426303854875353e+00,4.066394557823128864e+00,4.320362811791382818e+00,4.574331065759636772e+00,4.828299319727890726e+00,5.082267573696145568e+00,5.336235827664399523e+00,5.590204081632653477e+00,5.844172335600907431e+00,6.098140589569161385e+00,6.352108843537415339e+00,6.606077097505669293e+00,6.860045351473923247e+00,7.114013605442177202e+00,7.367981859410431156e+00,7.621950113378685110e+00,7.875918367346939064e+00,8.129886621315192130e+00,8.383854875283446972e+00,8.637823129251700038e+00,8.891791383219954881e+00,9.145759637188207947e+00,9.399727891156462789e+00,9.653696145124715855e+00,9.907664399092970697e+00,1.016163265306122376e+01,1.041560090702947861e+01,1.066956916099773167e+01,1.092353741496598651e+01,1.117750566893423958e+01,1.143147392290249442e+01,1.168544217687074749e+01,1.193941043083900233e+01,1.219337868480725540e+01,1.244734693877551024e+01,1.270131519274376330e+01,1.295528344671201815e+01,1.320925170068027299e+01,1.346321995464852606e+01,1.371718820861678090e+01,1.397115646258503396e+01,1.422512471655328881e+01,1.447909297052154187e+01,1.473306122448979671e+01,1.498702947845804978e+01,1.524099773242630462e+01,1.549496598639455769e+01,1.574893424036281253e+01,1.600290249433106737e+01,1.625687074829932044e+01,1.651083900226757351e+01,1.676480725623582657e+01,1.701877551020408319e+01,1.727274376417233626e+01,1.752671201814058932e+01,1.778068027210884239e+01,1.803464852607709901e+01,1.828861678004535207e+01,1.854258503401360514e+01,1.879655328798185820e+01,1.905052154195011482e+01,1.930448979591836789e+01,1.955845804988662096e+01,1.981242630385487402e+01,2.006639455782313064e+01,2.032036281179138371e+01,2.057433106575963677e+01,2.082829931972788984e+01,2.108226757369614646e+01,2.133623582766439952e+01,2.159020408163265259e+01,2.184417233560090565e+01,2.209814058956916227e+01,2.235210884353741534e+01,2.260607709750566841e+01,2.286004535147392147e+01,2.311401360544217809e+01,2.336798185941043116e+01,2.362195011337868422e+01,2.387591836734693729e+01,2.412988662131519391e+01,2.438385487528344697e+01,2.463782312925170004e+01,2.489179138321995310e+01,2.514575963718820972e+01,2.539972789115646279e+01,2.565369614512471585e+01,2.590766439909296892e+01,2.616163265306122554e+01,2.641560090702947861e+01,2.666956916099773167e+01,2.692353741496598474e+01,2.717750566893424136e+01,2.743147392290249442e+01,2.768544217687074749e+01,2.793941043083900055e+01,2.819337868480725717e+01,2.844734693877551024e+01,2.870131519274376330e+01,2.895528344671201637e+01,2.920925170068027299e+01,2.946321995464852606e+01,2.971718820861677912e+01,2.997115646258503574e+01,3.022512471655328881e+01,3.047909297052154187e+01,3.073306122448979494e+01,3.098702947845805156e+01,3.124099773242630462e+01,3.149496598639455769e+01,3.174893424036281075e+01,3.200290249433106737e+01,3.225687074829932044e+01,3.251083900226757351e+01,3.276480725623582657e+01,3.301877551020407964e+01,3.327274376417233270e+01,3.352671201814059287e+01,3.378068027210884594e+01,3.403464852607709901e+01,3.428861678004535207e+01,3.454258503401360514e+01,3.479655328798185820e+01,3.505052154195011127e+01,3.530448979591836434e+01,3.555845804988662451e+01,3.581242630385487757e+01,3.606639455782313064e+01,3.632036281179138371e+01,3.657433106575963677e+01,3.682829931972788984e+01,3.708226757369614290e+01,3.733623582766439597e+01,3.759020408163265614e+01,3.784417233560090921e+01,3.809814058956916227e+01,3.835210884353741534e+01,3.860607709750566841e+01,3.886004535147392147e+01,3.911401360544217454e+01,3.936798185941042760e+01,3.962195011337868777e+01,3.987591836734694084e+01,4.012988662131519391e+01,4.038385487528344697e+01,4.063782312925170004e+01,4.089179138321995310e+01,4.114575963718820617e+01,4.139972789115645924e+01,4.165369614512471941e+01,4.190766439909297247e+01,4.216163265306122554e+01,4.241560090702947861e+01,4.266956916099773167e+01,4.292353741496598474e+01,4.317750566893423780e+01,4.343147392290249087e+01,4.368544217687075104e+01,4.393941043083900411e+01,4.419337868480725717e+01,4.444734693877551024e+01,4.470131519274376330e+01,4.495528344671201637e+01,4.520925170068026944e+01,4.546321995464852961e+01,4.571718820861678267e+01,4.597115646258503574e+01,4.622512471655328881e+01,4.647909297052154187e+01,4.673306122448979494e+01,4.698702947845804800e+01,4.724099773242630107e+01,4.749496598639456124e+01,4.774893424036281431e+01,4.800290249433106737e+01,4.825687074829932044e+01,4.851083900226757351e+01,4.876480725623582657e+01,4.901877551020407964e+01,4.927274376417233270e+01,4.952671201814059287e+01,4.978068027210884594e+01,5.003464852607709901e+01,5.028861678004535207e+01,5.054258503401360514e+01,5.079655328798185820e+01,5.105052154195011127e+01,5.130448979591836434e+01,5.155845804988662451e+01,5.181242630385487757e+01,5.206639455782313064e+01,5.232036281179138371e+01,5.257433106575963677e+01,5.282829931972788984e+01,5.308226757369614290e+01,5.333623582766439597e+01,5.359020408163265614e+01,5.384417233560090921e+01,5.409814058956916227e+01,5.435210884353741534e+01,5.460607709750566841e+01,5.486004535147392147e+01,5.511401360544217454e+01,5.536798185941042760e+01,5.562195011337868777e+01,5.587591836734694084e+01,5.612988662131519391e+01,5.638385487528344697e+01,5.663782312925170004e+01,5.689179138321995310e+01,5.714575963718820617e+01,5.739972789115645924e+01,5.765369614512471941e+01,5.790766439909297247e+01,5.816163265306122554e+01,5.841560090702947861e+01,5.866956916099773167e+01,5.892353741496598474e+01,5.917750566893423780e+01,5.943147392290249087e+01,5.968544217687075104e+01,5.993941043083900411e+01,6.019337868480725717e+01,6.044734693877551024e+01,6.070131519274376330e+01,6.095528344671201637e+01,6.120925170068026944e+01,6.146321995464852961e+01,6.171718820861678267e+01,6.197115646258503574e+01,6.222512471655328881e+01,6.247909297052154187e+01,6.273306122448979494e+01,6.298702947845804800e+01,6.324099773242630107e+01,6.349496598639456124e+01,6.374893424036281431e+01,6.400290249433106737e+01,6.425687074829932044e+01,6.451083900226757351e+01,6.476480725623582657e+01,6.501877551020407964e+01,6.527274376417233270e+01,6.552671201814058577e+01,6.578068027210883884e+01,6.603464852607709190e+01,6.628861678004534497e+01,6.654258503401361224e+01,6.679655328798186531e+01,6.705052154195011838e+01,6.730448979591837144e+01,6.755845804988662451e+01,6.781242630385487757e+01,6.806639455782313064e+01,6.832036281179138371e+01,6.857433106575963677e+01,6.882829931972788984e+01,6.908226757369614290e+01,6.933623582766439597e+01,6.959020408163264904e+01,6.984417233560090210e+01,7.009814058956915517e+01,7.035210884353740823e+01,7.060607709750567551e+01,7.086004535147392858e+01,7.111401360544218164e+01,7.136798185941043471e+01,7.162195011337868777e+01,7.187591836734694084e+01,7.212988662131519391e+01,7.238385487528344697e+01,7.263782312925170004e+01,7.289179138321995310e+01,7.314575963718820617e+01,7.339972789115645924e+01,7.365369614512471230e+01,7.390766439909296537e+01,7.416163265306121843e+01,7.441560090702947150e+01,7.466956916099773878e+01,7.492353741496599184e+01,7.517750566893424491e+01,7.543147392290249797e+01,7.568544217687075104e+01,7.593941043083900411e+01,7.619337868480725717e+01,7.644734693877551024e+01,7.670131519274376330e+01,7.695528344671201637e+01,7.720925170068026944e+01,7.746321995464852250e+01,7.771718820861677557e+01,7.797115646258502863e+01,7.822512471655328170e+01,7.847909297052154898e+01,7.873306122448980204e+01,7.898702947845805511e+01,7.924099773242630818e+01,7.949496598639456124e+01,7.974893424036281431e+01,8.000290249433106737e+01,8.025687074829932044e+01,8.051083900226757351e+01,8.076480725623582657e+01,8.101877551020407964e+01,8.127274376417233270e+01,8.152671201814058577e+01,8.178068027210883884e+01,8.203464852607709190e+01,8.228861678004534497e+01,8.254258503401361224e+01,8.279655328798186531e+01,8.305052154195011838e+01,8.330448979591837144e+01,8.355845804988662451e+01,8.381242630385487757e+01,8.406639455782313064e+01,8.432036281179138371e+01,8.457433106575963677e+01,8.482829931972788984e+01,8.508226757369614290e+01,8.533623582766439597e+01,8.559020408163264904e+01,8.584417233560090210e+01,8.609814058956915517e+01,8.635210884353740823e+01,8.660607709750567551e+01,8.686004535147392858e+01,8.711401360544218164e+01,8.736798185941043471e+01,8.762195011337868777e+01,8.787591836734694084e+01,8.812988662131519391e+01,8.838385487528344697e+01,8.863782312925170004e+01,8.889179138321995310e+01,8.914575963718820617e+01,8.939972789115645924e+01,8.965369614512471230e+01,8.990766439909296537e+01,9.016163265306121843e+01,9.041560090702947150e+01,9.066956916099773878e+01,9.092353741496599184e+01,9.117750566893424491e+01,9.143147392290249797e+01,9.168544217687075104e+01,9.193941043083900411e+01,9.219337868480725717e+01,9.244734693877551024e+01,9.270131519274376330e+01,9.295528344671201637e+01,9.320925170068026944e+01,9.346321995464852250e+01,9.371718820861677557e+01,9.397115646258502863e+01,9.422512471655328170e+01,9.447909297052154898e+01,9.473306122448980204e+01,9.498702947845805511e+01,9.524099773242630818e+01,9.549496598639456124e+01,9.574893424036281431e+01,9.600290249433106737e+01,9.625687074829932044e+01,9.651083900226757351e+01,9.676480725623582657e+01,9.701877551020407964e+01,9.727274376417233270e+01,9.752671201814058577e+01,9.778068027210883884e+01,9.803464852607709190e+01,9.828861678004534497e+01,9.854258503401361224e+01,9.879655328798186531e+01,9.905052154195011838e+01,9.930448979591837144e+01,9.955845804988662451e+01,9.981242630385487757e+01,1.000663945578231306e+02,1.003203628117913837e+02,1.005743310657596368e+02,1.008282993197278898e+02,1.010822675736961429e+02,1.013362358276643960e+02,1.015902040816326490e+02,1.018441723356009021e+02,1.020981405895691552e+02,1.023521088435374082e+02,1.026060770975056755e+02,1.028600453514739286e+02,1.031140136054421816e+02,1.033679818594104347e+02,1.036219501133786878e+02,1.038759183673469408e+02,1.041298866213151939e+02,1.043838548752834470e+02,1.046378231292517000e+02,1.048917913832199531e+02,1.051457596371882062e+02,1.053997278911564592e+02,1.056536961451247123e+02,1.059076643990929654e+02,1.061616326530612184e+02,1.064156009070294715e+02,1.066695691609977388e+02,1.069235374149659918e+02,1.071775056689342449e+02,1.074314739229024980e+02,1.076854421768707510e+02,1.079394104308390041e+02,1.081933786848072572e+02,1.084473469387755102e+02,1.087013151927437633e+02,1.089552834467120164e+02,1.092092517006802694e+02,1.094632199546485225e+02,1.097171882086167756e+02,1.099711564625850286e+02,1.102251247165532817e+02,1.104790929705215490e+02,1.107330612244898020e+02,1.109870294784580551e+02,1.112409977324263082e+02,1.114949659863945612e+02,1.117489342403628143e+02,1.120029024943310674e+02,1.122568707482993204e+02,1.125108390022675735e+02,1.127648072562358266e+02,1.130187755102040796e+02,1.132727437641723327e+02,1.135267120181405858e+02,1.137806802721088388e+02,1.140346485260770919e+02,1.142886167800453450e+02,1.145425850340136122e+02,1.147965532879818653e+02,1.150505215419501184e+02,1.153044897959183714e+02,1.155584580498866245e+02,1.158124263038548776e+02,1.160663945578231306e+02,1.163203628117913837e+02,1.165743310657596368e+02,1.168282993197278898e+02,1.170822675736961429e+02,1.173362358276643960e+02,1.175902040816326490e+02,1.178441723356009021e+02,1.180981405895691552e+02,1.183521088435374082e+02,1.186060770975056755e+02,1.188600453514739286e+02,1.191140136054421816e+02,1.193679818594104347e+02,1.196219501133786878e+02,1.198759183673469408e+02,1.201298866213151939e+02,1.203838548752834470e+02,1.206378231292517000e+02,1.208917913832199531e+02,1.211457596371882062e+02,1.213997278911564592e+02,1.216536961451247123e+02,1.219076643990929654e+02,1.221616326530612184e+02,1.224156009070294715e+02,1.226695691609977388e+02,1.229235374149659918e+02,1.231775056689342449e+02,1.234314739229024980e+02,1.236854421768707510e+02,1.239394104308390041e+02,1.241933786848072572e+02,1.244473469387755102e+02,1.247013151927437633e+02,1.249552834467120164e+02,1.252092517006802694e+02,1.254632199546485225e+02,1.257171882086167756e+02,1.259711564625850286e+02,1.262251247165532817e+02,1.264790929705215490e+02,1.267330612244898020e+02,1.269870294784580551e+02,1.272409977324263082e+02,1.274949659863945612e+02,1.277489342403628143e+02,1.280029024943310674e+02,1.282568707482993204e+02,1.285108390022675735e+02,1.287648072562358266e+02,1.290187755102040796e+02,1.292727437641723327e+02,1.295267120181405858e+02,1.297806802721088388e+02,1.300346485260770919e+02,1.302886167800453450e+02,1.305425850340135980e+02,1.307965532879818511e+02,1.310505215419501042e+02,1.313044897959183572e+02,1.315584580498866103e+02,1.318124263038548634e+02,1.320663945578231164e+02,1.323203628117913695e+02,1.325743310657596510e+02,1.328282993197279040e+02,1.330822675736961571e+02,1.333362358276644102e+02,1.335902040816326632e+02,1.338441723356009163e+02,1.340981405895691694e+02,1.343521088435374224e+02,1.346060770975056755e+02,1.348600453514739286e+02,1.351140136054421816e+02,1.353679818594104347e+02,1.356219501133786878e+02,1.358759183673469408e+02,1.361298866213151939e+02,1.363838548752834470e+02,1.366378231292517000e+02,1.368917913832199531e+02,1.371457596371882062e+02,1.373997278911564592e+02,1.376536961451247123e+02,1.379076643990929654e+02,1.381616326530612184e+02,1.384156009070294715e+02,1.386695691609977246e+02,1.389235374149659776e+02,1.391775056689342307e+02,1.394314739229024838e+02,1.396854421768707368e+02,1.399394104308389899e+02,1.401933786848072430e+02,1.404473469387754960e+02,1.407013151927437775e+02,1.409552834467120306e+02,1.412092517006802836e+02,1.414632199546485367e+02,1.417171882086167898e+02,1.419711564625850428e+02,1.422251247165532959e+02,1.424790929705215490e+02,1.427330612244898020e+02,1.429870294784580551e+02,1.432409977324263082e+02,1.434949659863945612e+02,1.437489342403628143e+02,1.440029024943310674e+02,1.442568707482993204e+02,1.445108390022675735e+02,1.447648072562358266e+02,1.450187755102040796e+02,1.452727437641723327e+02,1.455267120181405858e+02,1.457806802721088388e+02,1.460346485260770919e+02,1.462886167800453450e+02,1.465425850340135980e+02,1.467965532879818511e+02,1.470505215419501042e+02,1.473044897959183572e+02,1.475584580498866103e+02,1.478124263038548634e+02,1.480663945578231164e+02,1.483203628117913695e+02,1.485743310657596510e+02,1.488282993197279040e+02,1.490822675736961571e+02,1.493362358276644102e+02,1.495902040816326632e+02,1.498441723356009163e+02,1.500981405895691694e+02,1.503521088435374224e+02,1.506060770975056755e+02,1.508600453514739286e+02,1.511140136054421816e+02,1.513679818594104347e+02,1.516219501133786878e+02,1.518759183673469408e+02,1.521298866213151939e+02,1.523838548752834470e+02,1.526378231292517000e+02,1.528917913832199531e+02,1.531457596371882062e+02,1.533997278911564592e+02,1.536536961451247123e+02,1.539076643990929654e+02,1.541616326530612184e+02,1.544156009070294715e+02,1.546695691609977246e+02,1.549235374149659776e+02,1.551775056689342307e+02,1.554314739229024838e+02,1.556854421768707368e+02,1.559394104308389899e+02,1.561933786848072430e+02,1.564473469387754960e+02,1.567013151927437775e+02,1.569552834467120306e+02,1.572092517006802836e+02,1.574632199546485367e+02,1.577171882086167898e+02,1.579711564625850428e+02,1.582251247165532959e+02,1.584790929705215490e+02,1.587330612244898020e+02,1.589870294784580551e+02,1.592409977324263082e+02,1.594949659863945612e+02,1.597489342403628143e+02,1.600029024943310674e+02,1.602568707482993204e+02,1.605108390022675735e+02,1.607648072562358266e+02,1.610187755102040796e+02,1.612727437641723327e+02,1.615267120181405858e+02,1.617806802721088388e+02,1.620346485260770919e+02,1.622886167800453450e+02,1.625425850340135980e+02,1.627965532879818511e+02,1.630505215419501042e+02,1.633044897959183572e+02,1.635584580498866103e+02,1.638124263038548634e+02,1.640663945578231164e+02,1.643203628117913695e+02,1.645743310657596510e+02,1.648282993197279040e+02,1.650822675736961571e+02,1.653362358276644102e+02,1.655902040816326632e+02,1.658441723356009163e+02,1.660981405895691694e+02,1.663521088435374224e+02,1.666060770975056755e+02,1.668600453514739286e+02,1.671140136054421816e+02,1.673679818594104347e+02,1.676219501133786878e+02,1.678759183673469408e+02,1.681298866213151939e+02,1.683838548752834470e+02,1.686378231292517000e+02,1.688917913832199531e+02,1.691457596371882062e+02,1.693997278911564592e+02,1.696536961451247123e+02,1.699076643990929654e+02,1.701616326530612184e+02,1.704156009070294715e+02,1.706695691609977246e+02,1.709235374149659776e+02,1.711775056689342307e+02,1.714314739229024838e+02,1.716854421768707368e+02,1.719394104308389899e+02,1.721933786848072430e+02,1.724473469387754960e+02,1.727013151927437775e+02,1.729552834467120306e+02,1.732092517006802836e+02,1.734632199546485367e+02,1.737171882086167898e+02,1.739711564625850428e+02,1.742251247165532959e+02,1.744790929705215490e+02,1.747330612244898020e+02,1.749870294784580551e+02,1.752409977324263082e+02,1.754949659863945612e+02,1.757489342403628143e+02,1.760029024943310674e+02,1.762568707482993204e+02,1.765108390022675735e+02,1.767648072562358266e+02,1.770187755102040796e+02,1.772727437641723327e+02,1.775267120181405858e+02,1.777806802721088388e+02,1.780346485260770919e+02,1.782886167800453450e+02,1.785425850340135980e+02,1.787965532879818511e+02,1.790505215419501042e+02,1.793044897959183572e+02,1.795584580498866103e+02,1.798124263038548634e+02,1.800663945578231164e+02,1.803203628117913695e+02,1.805743310657596510e+02,1.808282993197279040e+02,1.810822675736961571e+02,1.813362358276644102e+02,1.815902040816326632e+02,1.818441723356009163e+02,1.820981405895691694e+02,1.823521088435374224e+02,1.826060770975056755e+02,1.828600453514739286e+02,1.831140136054421816e+02,1.833679818594104347e+02,1.836219501133786878e+02,1.838759183673469408e+02,1.841298866213151939e+02,1.843838548752834470e+02,1.846378231292517000e+02,1.848917913832199531e+02,1.851457596371882062e+02,1.853997278911564592e+02,1.856536961451247123e+02,1.859076643990929654e+02,1.861616326530612184e+02,1.864156009070294715e+02,1.866695691609977246e+02,1.869235374149659776e+02,1.871775056689342307e+02,1.874314739229024838e+02,1.876854421768707368e+02,1.879394104308389899e+02,1.881933786848072430e+02,1.884473469387754960e+02,1.887013151927437775e+02,1.889552834467120306e+02,1.892092517006802836e+02,1.894632199546485367e+02,1.897171882086167898e+02,1.899711564625850428e+02,1.902251247165532959e+02,1.904790929705215490e+02,1.907330612244898020e+02,1.909870294784580551e+02,1.912409977324263082e+02,1.914949659863945612e+02,1.917489342403628143e+02,1.920029024943310674e+02,1.922568707482993204e+02,1.925108390022675735e+02,1.927648072562358266e+02,1.930187755102040796e+02,1.932727437641723327e+02,1.935267120181405858e+02,1.937806802721088388e+02,1.940346485260770919e+02,1.942886167800453450e+02,1.945425850340135980e+02,1.947965532879818511e+02,1.950505215419501042e+02,1.953044897959183572e+02,1.955584580498866103e+02,1.958124263038548634e+02,1.960663945578231164e+02,1.963203628117913695e+02,1.965743310657596510e+02,1.968282993197279040e+02,1.970822675736961571e+02,1.973362358276644102e+02,1.975902040816326632e+02,1.978441723356009163e+02,1.980981405895691694e+02,1.983521088435374224e+02,1.986060770975056755e+02,1.988600453514739286e+02,1.991140136054421816e+02,1.993679818594104347e+02,1.996219501133786878e+02,1.998759183673469408e+02,2.001298866213151939e+02,2.003838548752834470e+02,2.006378231292517000e+02,2.008917913832199531e+02,2.011457596371882062e+02,2.013997278911564592e+02,2.016536961451247123e+02,2.019076643990929654e+02,2.021616326530612184e+02,2.024156009070294715e+02,2.026695691609977246e+02,2.029235374149659776e+02,2.031775056689342307e+02,2.034314739229024838e+02,2.036854421768707368e+02,2.039394104308389899e+02,2.041933786848072430e+02,2.044473469387754960e+02,2.047013151927437775e+02,2.049552834467120306e+02,2.052092517006802836e+02,2.054632199546485367e+02,2.057171882086167898e+02,2.059711564625850428e+02,2.062251247165532959e+02,2.064790929705215490e+02,2.067330612244898020e+02,2.069870294784580551e+02,2.072409977324263082e+02,2.074949659863945612e+02,2.077489342403628143e+02,2.080029024943310674e+02,2.082568707482993204e+02,2.085108390022675735e+02,2.087648072562358266e+02,2.090187755102040796e+02,2.092727437641723327e+02,2.095267120181405858e+02,2.097806802721088388e+02,2.100346485260770919e+02,2.102886167800453450e+02,2.105425850340135980e+02,2.107965532879818511e+02,2.110505215419501042e+02,2.113044897959183572e+02,2.115584580498866103e+02,2.118124263038548634e+02,2.120663945578231164e+02,2.123203628117913695e+02,2.125743310657596510e+02,2.128282993197279040e+02,2.130822675736961571e+02,2.133362358276644102e+02,2.135902040816326632e+02,2.138441723356009163e+02,2.140981405895691694e+02,2.143521088435374224e+02,2.146060770975056755e+02,2.148600453514739286e+02,2.151140136054421816e+02,2.153679818594104347e+02,2.156219501133786878e+02,2.158759183673469408e+02,2.161298866213151939e+02,2.163838548752834470e+02,2.166378231292517000e+02,2.168917913832199531e+02,2.171457596371882062e+02,2.173997278911564592e+02,2.176536961451247123e+02,2.179076643990929654e+02,2.181616326530612184e+02,2.184156009070294715e+02,2.186695691609977246e+02,2.189235374149659776e+02,2.191775056689342307e+02,2.194314739229024838e+02,2.196854421768707368e+02,2.199394104308389899e+02,2.201933786848072430e+02,2.204473469387754960e+02,2.207013151927437775e+02
